Age,Income,CreditScore,HouseholdSize,MedianHomeValue,MedianHouseholdIncome,Debt,LoanTerm,InterestRate,CreditIncidents,HomeValue,LoanAmount,ProductType,LoanStatus
61,22605,639,3,122800,58366,18762.15,420,0.042,6,221040,88416,3,0
60,341289,782,2,195200,55614,34128.9,360,0.036,3,527040,210816,1,1
74,580999,794,2,512700,68368,98769.83,180,0.042,2,1435560,1004892,4,1
93,206013,785,2,124000,34234,18541.17,420,0.038,3,272800,218240,2,1
22,45764,628,4,726500,63739,32950.08,360,0.043,3,1670950,1002570,4,0
21,154109,779,3,140200,46709,36986.16,480,0.043,4,280400,196280,3,1
82,48286,655,3,230700,35336,19314.4,480,0.041,0,622890,498312,2,1
22,585311,791,1,74300,17174,11706.22,480,0.044,0,200610,80244,2,1
42,146657,752,3,189600,51744,38130.82,180,0.044,4,455040,227520,3,1
73,211888,795,3,88300,41305,12713.28,480,0.038,3,185430,111258,2,1
95,57074,688,4,138000,51830,27966.26,360,0.037,0,303600,121440,1,1
30,39476,660,1,546300,52445,16974.68,480,0.039,3,1311120,262224,2,1
43,75897,702,2,70600,26767,12902.49,420,0.042,4,148260,14826,2,1
39,54253,680,1,189900,34071,28754.09,480,0.035,2,493740,197496,1,1
26,19859,656,3,202100,61672,10525.27,360,0.042,6,404200,121260,3,0
80,30679,622,2,138000,51830,19020.98,480,0.037,0,331200,165600,2,1
69,484435,793,1,94800,31519,58132.2,180,0.044,3,265440,212352,2,1
62,931347,785,3,103900,38545,65194.29,360,0.041,1,259750,103900,2,1
77,196928,771,2,128400,42284,57109.12,420,0.038,2,321000,128400,2,1
53,53326,680,1,119700,48302,28796.04,180,0.04,2,239400,143640,2,1
56,229744,792,6,283100,58707,11487.2,420,0.043,3,651130,195339,2,1
83,27925,669,2,191100,45363,13962.5,480,0.042,1,382200,76440,2,1
23,13310,640,1,547800,56716,11579.7,420,0.044,5,821700,246510,3,0
19,205292,693,1,96600,36654,94434.32,180,0.041,0,183540,146832,3,1
23,31140,634,2,213800,74276,24600.6,480,0.043,0,406220,284354,2,1
65,56154,657,4,117100,37095,30884.7,420,0.035,1,234200,70260,1,1
22,636513,795,2,150100,37006,120937.47,420,0.039,3,390260,156104,2,1
39,423845,670,1,155600,28949,169538,480,0.037,5,404560,242736,1,1
65,11334,638,4,348900,123851,6347.04,480,0.041,2,523350,261675,2,0
95,92312,704,2,253800,49881,12000.56,180,0.042,1,507600,456840,3,1
55,40768,795,4,474600,85479,6115.2,420,0.037,4,1281420,896994,4,1
88,97065,664,1,546300,52445,41737.95,420,0.037,2,1475010,590004,1,1
41,11865,641,3,94800,42488,10559.85,480,0.039,6,170640,119448,2,0
81,49845,787,2,48600,30060,7975.2,180,0.037,6,106920,42768,1,0
68,27649,658,4,414600,61925,10783.11,480,0.037,3,787740,78774,1,1
21,771644,784,4,366900,84843,23149.32,480,0.041,2,1027320,205464,2,1
58,13151,665,2,81000,39854,5917.95,420,0.041,0,137700,41310,2,1
23,243928,636,1,140200,46709,214656.64,480,0.038,2,406580,203290,3,1
56,24799,638,2,80800,33648,20335.18,420,0.038,3,153520,107464,2,1
59,48884,630,1,403800,32945,39107.2,480,0.041,5,726840,581472,2,0
29,38088,629,2,71900,39272,24757.2,480,0.037,2,150990,30198,3,1
66,56288,708,3,127300,45059,14634.88,180,0.039,5,267330,213864,3,1
93,33918,622,1,255000,56444,26116.86,420,0.037,5,663000,397800,2,0
50,702784,790,2,459400,75056,105417.6,420,0.044,6,1332260,666130,2,0
82,28922,629,2,143500,73729,19377.74,360,0.036,4,287000,86100,2,0
47,79496,670,3,242900,49732,31798.4,360,0.04,3,607250,121450,2,1
68,122273,764,3,202100,61672,26900.06,480,0.045,5,485040,291024,2,1
90,700312,796,4,147600,44612,21009.36,480,0.04,4,413280,206640,2,1
37,50059,716,1,105400,42620,9511.21,180,0.036,0,252960,126480,1,1
72,45714,767,3,219500,59422,7771.38,180,0.035,1,526800,52680,1,1
33,44880,766,3,240000,51136,10771.2,180,0.036,5,648000,583200,1,1
77,46542,643,3,240700,60407,40491.54,420,0.044,1,625820,438074,2,1
33,722578,781,1,124000,34234,130064.04,420,0.045,4,334800,33480,3,1
29,571857,797,1,662200,99101,40029.99,480,0.039,3,1920380,1344266,4,1
54,753045,784,1,173700,60312,97895.85,420,0.043,3,503730,251865,2,1
72,46295,646,1,127800,62201,31943.55,360,0.036,1,293940,176364,2,1
94,21369,634,1,162400,48428,17522.58,360,0.039,3,276080,220864,2,1
82,136707,764,4,242500,73424,30075.54,360,0.036,5,606250,303125,1,1
92,41511,636,2,114700,39503,30718.14,420,0.036,3,252340,100936,3,1
28,689929,798,3,103900,38545,137985.8,360,0.039,6,290920,58184,2,0
29,37869,786,1,117100,37095,3029.52,180,0.036,3,316170,158085,1,1
87,271990,783,3,171200,33630,16319.4,480,0.038,0,462240,184896,2,1
70,783240,787,3,242500,73424,54826.8,180,0.042,2,703250,281300,2,1
60,10788,785,6,218000,85602,1618.2,420,0.042,4,327000,196200,2,0
91,756403,783,4,119700,48302,128588.51,420,0.035,0,299250,209475,1,1
50,25613,781,4,119500,43606,768.39,420,0.038,3,203150,162520,2,1
66,510035,785,4,253800,49881,30602.1,360,0.044,3,659880,131976,2,1
18,783878,787,3,207700,65692,78387.8,420,0.036,6,581560,348936,1,0
66,97468,713,4,79400,29156,25341.68,360,0.035,2,206440,123864,1,1
81,295756,780,4,330300,82746,2957.56,360,0.042,1,957870,478935,2,1
49,22970,637,1,240000,51136,14471.1,180,0.044,3,480000,192000,3,1
23,571740,792,2,196400,88853,57174,180,0.037,5,549920,439936,1,1
57,43680,627,4,115700,11368,38875.2,480,0.04,3,277680,111072,3,1
99,948071,796,2,201000,76124,28442.13,420,0.042,2,502500,251250,3,1
48,11875,636,8,63900,21764,6768.75,480,0.043,2,108630,65178,3,1
63,327848,788,2,385100,84905,22949.36,360,0.042,1,1001260,300378,2,1
24,16879,634,2,546300,52445,11477.72,360,0.041,3,928710,92871,2,1
93,36716,666,3,119700,48302,17623.68,420,0.04,1,335160,268128,3,1
72,33417,786,1,58500,20410,6683.4,420,0.043,4,122850,85995,3,1
69,53707,688,3,144500,31865,23094.01,480,0.037,0,346800,104040,1,1
43,48870,783,2,57500,30000,6353.1,180,0.043,3,155250,77625,3,1
23,36283,659,6,219300,81031,14150.37,360,0.044,4,504390,403512,2,1
26,447160,799,1,160100,49333,58130.8,420,0.042,3,416260,249756,3,1
86,23287,624,6,96600,36654,21191.17,420,0.043,3,144900,57960,2,1
83,907189,786,2,231900,75572,18143.78,360,0.044,2,602940,60294,3,1
81,869760,780,3,124000,34234,0,360,0.036,0,347200,277760,1,1
57,172032,772,2,234700,48853,25804.8,360,0.043,3,422460,126738,2,1
93,14401,790,3,253800,49881,144.01,420,0.037,0,380700,190350,1,1
26,562034,788,4,385100,84905,39342.38,360,0.036,0,1039770,311931,1,1
66,485717,796,3,351000,71720,24285.85,420,0.037,2,982800,687960,1,1
57,496566,793,2,257500,52032,44690.94,480,0.037,4,695250,417150,1,1
35,14091,630,3,299400,87288,11836.44,480,0.039,3,598800,59880,3,0
40,129804,762,1,140200,46709,40239.24,360,0.042,1,378540,302832,3,1
89,51165,726,3,385100,84905,12791.25,480,0.042,2,962750,577650,2,1
88,39083,655,2,90000,25465,17196.52,420,0.041,3,234000,46800,2,1
70,624179,783,1,253800,49881,68659.69,480,0.042,2,634500,507600,2,1
27,254310,781,9,135700,67970,35603.4,480,0.037,4,366390,109917,1,1
33,13463,626,2,351000,71720,10231.88,180,0.045,3,666900,466830,2,0
49,51761,679,4,374600,88480,26915.72,180,0.04,3,1011420,809136,4,1
86,130871,763,4,197200,87971,32717.75,420,0.036,1,414120,248472,1,1
38,783220,789,1,147600,41948,7832.2,420,0.039,4,383760,115128,3,1
25,27728,661,10,190100,75421,13309.44,480,0.037,6,304160,212912,1,0
37,49254,629,3,218000,85602,32015.1,180,0.04,0,457800,320460,2,1
48,474700,796,4,304400,55698,23735,180,0.042,4,821880,82188,2,1
89,62037,684,2,67100,32457,31018.5,420,0.037,3,174460,34892,1,1
37,35738,638,2,230700,35336,27518.26,360,0.036,1,415260,373734,2,1
67,72261,683,8,179000,46133,39020.94,360,0.044,2,393800,315040,2,1
48,399830,784,1,242900,49732,23989.8,360,0.037,4,728700,291480,1,1
91,168839,776,3,237200,68422,23637.46,360,0.045,0,640440,192132,2,1
27,34614,760,3,88900,30958,8653.5,420,0.041,4,240030,120015,2,1
89,39041,793,2,191100,45363,390.41,360,0.042,3,458640,366912,3,1
49,463518,674,1,147600,41948,222488.64,480,0.039,1,383760,115128,2,1
63,39634,632,1,209800,81887,38048.64,480,0.037,4,503520,151056,2,0
30,55655,770,3,299400,87288,7791.7,480,0.044,0,688620,482034,3,1
88,101991,752,1,420600,47358,18358.38,420,0.039,0,799140,479484,3,1
75,532663,643,2,162400,48428,500703.22,420,0.041,0,454720,136416,2,1
26,382171,789,2,385100,84905,76434.2,180,0.042,0,1116790,223358,3,1
63,41307,628,2,257500,52032,30154.11,480,0.038,1,618000,247200,2,1
48,84257,703,2,547800,56716,11795.98,480,0.037,4,986040,295812,1,1
91,35718,626,2,273700,36791,28217.22,480,0.042,0,602140,180642,3,1
26,836961,790,4,242500,73424,66956.88,480,0.042,2,679000,203700,3,1
20,887542,794,1,219500,60977,106505.04,180,0.042,5,592650,118530,2,1
43,30235,649,4,102600,41626,22071.55,180,0.035,2,235980,117990,2,1
20,726922,791,1,214500,44209,123576.74,360,0.036,6,600600,240240,1,0
63,330767,642,1,127800,62201,224921.56,360,0.039,4,332280,232596,2,0
91,10686,638,4,348900,123851,6839.04,180,0.044,2,628020,125604,2,0
72,256879,793,4,88900,30958,30825.48,480,0.041,0,231140,92456,3,1
72,572001,794,4,71900,39272,40040.07,360,0.036,6,208510,166808,1,0
92,17772,754,1,137100,37889,4087.56,180,0.039,5,219360,153552,3,1
100,14549,638,2,646500,91353,8874.89,480,0.044,3,1163700,814590,4,1
50,47691,629,2,230700,35336,42444.99,420,0.043,2,530610,318366,2,1
40,19319,631,2,186100,56862,12557.35,420,0.041,0,297760,59552,2,1
70,37651,627,4,186100,56862,30873.82,480,0.041,0,372200,74440,3,1
65,54223,745,3,67100,32457,17351.36,180,0.036,3,147620,29524,1,1
75,357223,781,2,250200,59358,10716.69,480,0.043,5,750600,75060,2,1
85,296331,785,1,242500,73424,56302.89,180,0.039,0,679000,543200,2,1
50,13874,669,10,157100,41335,6937,480,0.038,4,298490,208943,2,1
71,54233,706,3,178600,64930,13558.25,480,0.036,4,410780,164312,1,1
56,134868,761,3,114700,39503,43157.76,480,0.042,1,252340,201872,2,1
34,12367,654,1,195200,55614,5441.48,180,0.039,3,331840,232288,2,1
83,10016,642,2,191100,45363,6510.4,360,0.039,0,286650,57330,2,1
54,934026,681,2,189600,51744,401631.18,180,0.043,5,549840,109968,2,0
53,14756,666,2,88900,30958,7230.44,180,0.043,0,151130,75565,3,1
70,642413,780,4,168700,61203,109210.21,420,0.041,2,506100,303660,2,1
22,43832,653,4,88900,30958,17971.12,180,0.043,2,195580,19558,3,1
70,42711,627,1,234700,48853,29043.48,420,0.036,3,492870,295722,2,1
36,18532,641,3,385100,84905,16864.12,420,0.044,1,616160,308080,2,0
46,20874,646,6,84100,40742,13776.84,420,0.042,2,159790,63916,3,1
69,20363,642,4,84100,40742,12421.43,420,0.036,3,126150,113535,2,1
35,242313,691,1,135900,44563,104194.59,360,0.043,3,380520,190260,3,1
31,44973,655,4,446600,104986,18438.93,480,0.039,0,1071840,428736,2,0
85,18964,665,4,67100,32457,10050.92,180,0.044,4,107360,75152,2,1
69,48352,630,1,129500,43190,26593.6,420,0.04,0,246050,172235,2,1
83,778906,781,1,220400,65559,0,480,0.035,4,573040,114608,1,1
78,451695,798,3,190100,75421,63237.3,180,0.039,4,513270,153981,3,1
51,33367,643,2,403800,32945,26026.26,420,0.045,1,928740,835866,4,0
64,592794,791,6,119700,48302,29639.7,360,0.04,6,311220,217854,2,0
57,12110,633,4,58500,20410,7750.4,180,0.035,3,87750,43875,3,1
45,277846,798,1,443300,114257,47233.82,420,0.039,3,1108250,221650,2,1
67,922323,792,1,217400,75365,138348.45,480,0.042,4,608720,365232,3,1
41,14154,626,2,114700,39503,9200.1,360,0.038,0,183520,36704,3,1
18,15539,640,3,107800,48720,8857.23,480,0.037,0,194040,19404,2,1
68,352389,781,4,347800,69495,10571.67,480,0.038,3,904280,632996,2,1
58,54443,704,1,330300,82746,10344.17,480,0.036,3,825750,495450,1,1
96,636282,687,4,140200,46709,292689.72,180,0.036,0,420600,294420,1,1
61,433594,788,2,348900,123851,78046.92,420,0.038,6,1011810,607086,3,0
66,550850,794,3,555700,82313,110170,480,0.04,4,1500390,1200312,4,1
56,360173,784,2,414600,61925,10805.19,420,0.04,3,1077960,754572,2,1
97,31932,634,1,135700,67970,24268.32,480,0.043,5,379960,151984,3,0
30,772245,784,4,646500,91353,146726.55,360,0.036,3,1616250,1454625,4,1
54,14495,638,3,219300,81031,11740.95,180,0.037,4,350880,280704,2,0
88,13998,650,2,446600,104986,6579.06,180,0.037,3,669900,401940,1,1
90,18148,641,10,420600,47358,17240.6,480,0.037,2,630900,315450,2,1
68,32534,641,3,285000,46312,25701.86,180,0.044,2,570000,342000,2,1
49,37611,646,9,189600,51744,25575.48,480,0.045,0,492960,394368,2,1
83,45905,772,2,147600,44612,5967.65,480,0.035,0,309960,92988,1,1
36,54446,766,2,103900,38545,15789.34,180,0.036,2,228580,182864,1,1
43,25824,660,4,127800,62201,12912,420,0.043,0,204480,143136,2,1
27,59216,708,1,366900,84843,8290.24,420,0.036,1,953940,95394,1,1
93,25330,632,1,403800,32945,18997.5,420,0.038,5,767220,613776,2,0
59,59077,677,2,297500,49446,25993.88,480,0.037,2,565250,169575,1,1
93,721925,783,2,254100,79185,79411.75,420,0.04,3,762300,686070,2,1
56,46930,638,2,202100,61672,37544,420,0.041,2,383990,153596,3,1
61,510725,780,3,231900,75572,56179.75,420,0.045,4,626130,250452,2,1
68,52566,665,2,207700,65692,26808.66,180,0.039,0,456940,228470,2,1
83,10974,767,2,325800,53798,3292.2,480,0.045,5,586440,117288,3,1
25,30527,655,2,150100,37006,13126.61,360,0.039,2,315210,126084,2,1
81,11561,665,4,218000,85602,4624.4,480,0.037,0,414200,124260,1,1
50,816248,791,4,255000,56444,138762.16,420,0.036,2,739500,221850,1,1
95,16145,790,2,162000,50817,1775.95,180,0.041,3,259200,233280,3,1
48,41552,629,2,147600,41948,33657.12,180,0.044,2,339480,101844,2,1
86,84840,667,4,102600,41626,39026.4,480,0.043,2,266760,106704,2,1
49,29495,647,4,143500,73729,18876.8,420,0.036,3,301350,210945,3,1
87,20499,642,3,283100,58707,14759.28,420,0.042,0,509580,254790,2,1
85,38714,669,1,283100,58707,16259.88,480,0.042,2,509580,305748,2,1
96,36840,629,4,151500,56696,25419.6,480,0.036,0,378750,265125,2,1
44,902573,780,4,547800,56716,153437.41,480,0.035,3,1424280,1139424,4,1
33,916880,789,10,369400,85082,91688,360,0.043,0,960440,768352,2,1
99,482111,782,2,80800,33648,28926.66,180,0.045,3,234320,46864,3,1
91,352931,786,1,94800,31519,17646.55,360,0.036,4,237000,47400,1,1
25,17642,624,4,79400,29156,9879.52,420,0.038,3,142920,71460,3,1
60,78306,710,1,78200,32470,12528.96,180,0.043,0,156400,46920,2,1
64,204499,797,3,190100,75421,4089.98,360,0.035,0,494260,49426,1,1
65,43292,620,3,378400,81505,28139.8,180,0.043,6,1021680,715176,2,0
22,54725,657,1,347800,69495,26268,420,0.044,0,973840,389536,2,1
86,852180,782,1,138000,51830,127827,180,0.036,3,400200,240120,1,1
39,32184,654,2,242900,49732,13839.12,360,0.036,4,461510,415359,1,1
63,29466,649,2,107800,48720,20036.88,480,0.045,4,226380,67914,3,0
59,42505,647,1,299400,87288,35279.15,180,0.043,1,538920,53892,3,1
96,186740,767,1,272600,45224,44817.6,180,0.042,1,545200,109040,3,1
88,65518,694,1,124500,37996,34724.54,480,0.041,3,286350,85905,2,1
54,24661,629,2,144500,57821,19975.41,480,0.041,1,216750,151725,3,1
35,100359,761,2,202100,61672,29104.11,480,0.044,3,525460,105092,3,1
94,272614,797,3,231900,75572,27261.4,180,0.044,3,602940,60294,2,1
47,358877,781,4,137100,37889,28710.16,180,0.042,0,397590,159036,3,1
98,389578,792,3,316600,64738,46749.36,480,0.038,2,791500,712350,3,1
30,45119,636,4,103900,38545,25266.64,480,0.035,0,207800,145460,3,1
34,157517,756,3,216600,44017,28353.06,420,0.044,1,606480,424536,3,1
26,884862,781,3,155000,27702,44243.1,180,0.036,0,418500,376650,1,1
82,30888,622,3,119500,43606,21312.72,420,0.043,6,322650,258120,2,0
40,44967,643,3,48600,30060,43168.32,480,0.042,0,102060,91854,2,1
96,145733,779,4,144500,31865,21859.95,420,0.042,1,332350,99705,3,1
79,264832,789,4,120300,40751,18538.24,360,0.037,1,324810,32481,1,1
74,382161,797,2,162300,49563,34394.49,420,0.041,5,454440,272664,2,1
31,25688,639,4,201000,76124,15926.56,420,0.036,2,301500,90450,3,1
52,305057,799,3,84100,40742,21353.99,360,0.041,4,235480,94192,3,1
44,42536,647,6,285000,46312,35730.24,180,0.038,4,655500,262200,2,0
84,48314,637,2,80800,33648,45898.3,360,0.043,1,226240,67872,2,1
29,50590,696,3,114700,39503,22765.5,420,0.038,2,275280,165168,3,1
86,39156,628,2,299400,87288,27409.2,180,0.041,4,568860,284430,2,0
28,24878,644,3,67100,32457,18658.5,420,0.039,0,120780,36234,2,1
70,907263,782,1,104500,30678,18145.26,480,0.036,5,292600,58520,1,1
82,22011,666,2,443300,114257,10785.39,180,0.043,0,664950,598455,3,1
23,48460,632,3,1000001,161848,29076,420,0.038,4,2500002.5,1750001.75,4,1
23,48460,632,3,1000001,161848,29076,420,0.042,5,446500,223250,2,1
67,363376,795,2,178600,64930,10901.28,420,0.038,4,2500002.5,1750001.75,4,1
67,363376,795,2,178600,64930,10901.28,420,0.042,5,446500,223250,2,1
31,522179,787,3,213800,74276,83548.64,360,0.041,3,598640,239456,2,1
87,650274,795,4,124000,34234,52021.92,360,0.039,3,359600,107880,2,1
58,52813,673,1,190100,75421,25878.37,420,0.036,1,418220,250932,1,1
50,584399,784,1,127800,62201,75971.87,180,0.044,5,370620,333558,2,1
53,13137,662,1,223100,67956,6174.39,480,0.044,1,379270,341343,3,1
20,55115,679,2,195200,55614,22046,180,0.042,0,448960,89792,3,1
50,103647,772,2,531000,41639,14510.58,420,0.043,3,1062000,106200,3,1
41,497016,684,1,268300,59574,248508,360,0.043,1,670750,603675,2,1
39,13122,649,4,58500,20410,7348.32,420,0.04,5,111150,33345,3,0
69,22838,642,4,111700,33558,16443.36,420,0.044,1,189890,151912,2,1
71,453015,795,1,474600,85479,36241.2,480,0.04,3,1328880,930216,4,1
64,90489,652,4,196400,88853,38005.38,420,0.038,0,471360,47136,2,1
33,39182,667,4,171200,33630,20374.64,480,0.043,1,462240,369792,2,1
96,24977,794,4,512700,68368,3746.55,180,0.044,0,1025400,410160,2,1
37,785081,794,1,474600,85479,0,420,0.041,0,1328880,398664,3,1
33,96541,687,6,482700,47368,44408.86,420,0.043,0,1206750,482700,3,1
98,43601,632,10,240000,51136,26160.6,180,0.04,5,432000,86400,3,0
21,47273,620,4,220400,65559,33563.83,480,0.037,4,462840,277704,2,0
91,28978,789,3,119500,43606,0,360,0.036,0,191200,38240,1,1
23,34862,655,3,120300,40751,15339.28,360,0.044,2,276690,193683,2,1
48,51262,687,1,173700,60312,20504.8,180,0.044,3,312660,187596,2,1
57,85979,655,4,202100,61672,36111.18,360,0.04,4,545670,436536,2,1
23,84965,717,3,186100,56862,9346.15,360,0.044,6,502470,301482,2,0
55,52875,659,3,366900,84843,23265,360,0.039,3,843870,168774,2,1
49,43900,651,1,119700,48302,23267,420,0.035,5,335160,134064,1,0
57,816383,674,1,130200,41667,334717.03,420,0.042,2,338520,67704,2,1
25,47202,647,3,57500,30000,26905.14,180,0.039,3,161000,128800,2,1
96,34026,646,1,646500,91353,30283.14,180,0.036,0,1810200,1086120,4,0
42,826212,688,3,94800,42488,396581.76,480,0.042,2,255960,51192,3,1
66,19102,659,1,283900,80235,9551,420,0.039,3,539410,53941,3,1
18,27980,656,4,448200,39409,14269.8,420,0.044,2,896400,627480,3,1
88,926890,632,2,207700,65692,630285.2,420,0.039,0,623100,436170,3,1
96,36774,653,4,403800,32945,13974.12,420,0.043,6,1049880,419952,3,0
52,59552,700,2,138000,51830,17270.08,180,0.039,0,303600,242880,2,1
67,490210,669,3,155000,27702,196084,360,0.037,4,465000,279000,1,1
84,858968,786,2,357100,67482,154614.24,420,0.035,4,964170,578502,1,1
96,133144,768,2,71900,39272,21303.04,360,0.045,3,172560,86280,3,1
27,233852,780,2,234700,48853,2338.52,360,0.035,3,680630,340315,1,1
39,518760,793,1,347800,69495,62251.2,480,0.039,4,939060,657342,2,1
56,248516,793,1,195000,51179,7455.48,420,0.042,3,565500,113100,2,1
32,466060,794,1,155000,27702,65248.4,360,0.039,1,403000,40300,3,1
18,41934,665,1,81000,39854,21805.68,360,0.045,5,210600,126360,3,0
83,55863,663,2,190100,75421,22903.83,180,0.041,1,361190,72238,2,1
53,118589,755,1,726500,63739,28461.36,360,0.039,5,1743600,1220520,4,1
76,28689,664,2,170000,55900,11188.71,420,0.037,1,272000,81600,1,1
46,29667,660,1,58500,20410,13350.15,180,0.037,4,146250,73125,1,1
91,168214,758,4,90000,25465,47099.92,180,0.039,1,243000,170100,2,1
28,46204,791,2,219300,81031,0,420,0.04,3,526320,263160,2,1
27,24982,665,1,459400,75056,12241.18,420,0.037,4,918800,367520,1,1
20,35483,667,3,403800,32945,17386.67,420,0.04,0,807600,242280,3,1
85,16031,645,1,119400,43935,14588.21,360,0.041,3,226860,181488,2,1
48,42177,662,1,186100,56862,21510.27,480,0.036,6,334980,133992,1,0
92,19238,644,4,168700,61203,11350.42,360,0.041,0,253050,101220,2,1
18,44156,664,2,162300,49563,21194.88,420,0.045,0,438210,87642,3,1
96,18084,646,2,326800,85354,12839.64,480,0.038,3,522880,156864,3,0
76,47868,645,8,297500,49446,44517.24,420,0.039,2,595000,357000,3,1
40,28260,661,1,216600,44017,11586.6,180,0.045,3,368220,184110,3,1
31,502405,794,2,512700,68368,70336.7,480,0.04,0,1435560,287112,2,1
86,36392,621,2,78200,32470,33116.72,420,0.04,3,195500,39100,3,1
95,148225,771,1,242900,49732,19269.25,360,0.037,3,655830,459081,1,1
94,239863,798,1,197300,65393,9594.52,480,0.036,0,512980,410384,1,1
59,630191,782,4,374600,88480,126038.2,420,0.038,0,936500,749200,2,1
51,54835,677,9,189900,34071,25772.45,180,0.042,1,360810,216486,2,1
76,18597,654,3,111700,33558,9298.5,180,0.037,1,201060,60318,1,1
